Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.72,35.351,51.905,58.129,57.648,57.047,57.203,57.617,57.738,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1243015667917.12,1321754088818.83,1431642809327.06,1403496387686.27,1289783836971.21,1461244901852.69,1448850658406.62,1619481980719.64,1725671652742.19,1906453309985.88
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.91515598595787,2.89604207865007,2.39541124478878,1.96117850841711,-10.9400706350371,6.68314420473001,6.37031712129601,2.46085796805582,3.45525405630191,2.82495400578509
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,26755.6061149398,28381.3425596906,30602.4212881113,29786.5245689007,27233.9426461608,30799.4775937775,30319.4987196616,33493.2225409111,35326.7683069278,38627.2472148623
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.3292682926829,83.2829268292683,83.4317073170732,83.8317073170732,82.2317073170732,83.1780487804878,83.1341463414634,83.9341463414634,83.8878048780488,..
Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.635,17.224,15.255,14.104,15.532,14.914,13.033,12.179,11.344,10.5
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,88000210878.1236,94369350439.4732,94450015982.806,88998706177.9986,84335574372.2997,88556699052.2008,74143020303.663,84080307355.5983,99616111265.7633,108825231671.196
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.05362488993089,6.46068127080994,2.31008425504933,-0.220483886824823,-4.62451503712715,4.2074764950026,-7.34919311146656,-2.0289296690344,4.99241614398109,4.9534339114043
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,4149.19189391879,4398.88828786059,4358.56095905888,4081.94772178134,3847.60136741182,3996.96240531688,3342.63650438046,3815.41531767474,4545.36006870612,5002.07904353724
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.136,76.239,76.485,76.698,76.928,76.278,77.3,77.483,77.672,..
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.242,4.046,4.318,4.67,5.364,4.981,4.528,4.665,4.317,..
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1006818518.51852,1056977777.77778,1076548148.14815,1107855555.55556,883922222.222222,858622222.222222,981429629.62963,1055651851.85185,1122388888.88889,1183514814.81481
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.93270319273282,0.220941147299996,2.00352549800972,2.93824658056356,-15.3018891740649,0.367606879216311,10.4804941546807,3.02127526129283,0.312226855858171,2.68858456990016
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,21387.5415511103,22464.9899633959,22901.3816403197,23595.4923231291,18859.0190361046,18361.1449697886,21011.5744209816,22576.9248439166,23960.6534357084,25223.0257622185
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.227,71.284,71.336,71.54,71.181,69.271,70.313,72.145,72.281,..
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1868544444.44444,1998503703.7037,2060955555.55556,2090074074.07407,1521740740.74074,1871111111.11111,2319888888.88889,2441259259.25926,2605148148.14815,2656444444.44444
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.42787214525211,3.37982617272246,2.88677902171601,-1.0293678947917,-22.9005138634176,11.1466993240856,19.3456795355342,3.90774802925928,4.76890217855616,-0.57407528214496
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,10638.1269396653,11333.1123822102,11642.6984727769,11764.3944032403,8537.11495506727,10481.1233971786,12976.1489693474,13616.6397593734,14493.658470648,14745.8184305461
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.552,72.522,72.655,72.249,72.308,69.119,72.67,72.697,72.846,..
St. Lucia,LCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,16.559,18.894,19.116,15.344,20.405,19.58,15.766,12.021,10.074,7.661
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,652206037.103874,..,649206262.847519,..,..,..,..
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5,-8.00000324038295,-7.99999506898229,6.50000363700821,-12.500002246731,4.89999967133534,..,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,19033.0649634889,..,21668.3776525323,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.885,78.762,80.029,80.078,80.085,80.206,80.236,80.224,80.438,..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,814303703.703704,844040740.740741,884329629.62963,910481481.481481,864566666.666667,888677777.777778,989188888.888889,1072237037.03704,1157207407.40741,1255222222.22222
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.1496810046981,1.54810173239956,3.1756114423991,0.668428481084234,-4.26892434422649,2.09340124465459,3.1108330034352,5.32636472098717,4.06183490050209,3.3921670546227
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,7656.90042881178,7988.04445019298,8428.12677153069,8740.59425232061,8351.20324040982,8641.27904024443,9693.55867833025,10582.3656725229,11501.2265187188,12561.769166789
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.7,71.013,71.017,70.994,69.605,69.132,71.191,71.23,71.382,..
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,42630376000,41283617976.1905,32333780383.2924,32338079165.2893,27034593750,34229513774.9936,51666875363.0963,39898289820.7951,49672435513.1126,60162634574.4689
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.46764218409288,0.70925628476644,-2.6809305497999,-2.17825104530091,-3.62980082410752,-1.8685204827207,-0.957816591119183,-29.4332716274387,-13.9643378424022,3.06427942935869
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1033.21594238281,966.505676269531,731.027465820313,709.975280761719,577.795227050781,712.122009277344,1046.24084472656,797.283447265625,984.607666015625,1164.53991699219
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.677,65.146,65.501,65.803,65.124,64.46,65.695,66.331,66.521,..
Sudan,SDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,7.53,..,..,..
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,3317421648.09918,3591679430.99988,3996198866.57453,4016040575.08796,2911807496.20227,3107923197.96954,3791603200.0259,3472693412.08497,4416775112.72266,4523657796.86421
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.91166050905851,1.56603782534897,4.94827108468886,1.16758977233877,-15.9751917148622,-2.43538583612838,2.40622235601218,2.41659215006946,1.72095749127065,1.79169153226913
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,5644.2061057532,6049.52128553675,6665.74180472239,6629.66775248603,4755.39221710693,5029.84838543953,6084.43876736445,5521.97602122638,6961.78956060258,7069.87230892274
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.979,71.247,71.468,71.773,72.321,68.943,73.254,73.631,73.757,..
Suriname,SUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.917,..,..,..,..,..,..,..,..,..
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,513058312950.939,535172356784.769,549649344043.182,530894124494.418,544265668451.678,631693331300.776,575071237640.921,578990915246.07,604827393488.582,668998664082.081
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.13117914731151,1.88282184966646,1.7702553546772,2.60823012869524,-1.93379704032216,5.2258643028773,1.25543620445816,-0.204061304891439,1.01779633304398,1.54316373266217
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,51703.5088332851,53210.2233318965,54018.4554391861,51648.9892820514,52568.5726980146,60647.5416365347,54836.8907235124,54950.2834725622,57222.7100565003,63133.2126736715
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561,82.3560975609756,83.0560975609756,83.0585365853659,83.309756097561,84.0634146341463,..
Sweden,SWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.99,6.718,6.365,6.833,8.291,8.803,7.417,7.611,8.306,8.8
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,698607778794.566,706660443624.485,740766531453.991,736384764156.877,756096180222.082,840710023481.35,858479038993.75,928435275851.707,969919786394.884,1043529899250.92
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.91159094214852,1.42034612231261,3.32743256101493,1.11532187197474,-2.2552579425106,6.17622836050151,3.53430286842426,0.825560934124624,1.39033363875791,1.30007790958307
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,83432.4111596314,83610.248611484,87002.3382293532,85872.9702303454,87529.7016394892,96582.8687080693,97809.095567203,104449.75451772,107702.065940312,114769.012314293
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.6024390243903,83.5512195121951,83.7536585365854,83.9048780487805,83,83.7512195121951,83.6048780487805,84.1560975609756,84.4073170731707,..
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.918,4.797,4.713,4.394,4.817,5.013,4.122,4.043,4.343,4.841
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,12597854088.3602,16369842725.4718,21497779247.9835,22583046644.6891,12501503673.2425,14892885528.1402,23737634644.3994,..,..,..
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.40568496867387,-0.723346297115341,1.39323324059961,1.22072818348491,0.954914586675713,1.7896919997567,-0.20247264200475,..,..,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,656.349017520952,851.501972646386,1098.06667935023,1109.53933821464,593.911771822527,688.566109726934,1056.78264718197,..,..,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.19,65.651,67.371,70.97,71.944,72.418,72.79,72.12,72.56,..
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,6992416096.89018,7536402852.85802,7764999999.45362,8300813599.3084,8133963550.65742,8937805347.13963,10713525200.3998,12244169292.7998,14425113699.7925,17660626562.4832
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.89999999999999,7.10000041864309,7.5999988895536,7.40000016310556,4.40000111553493,9.39999955037523,8.00000033846364,8.29999921651935,8.39999980983981,8.40000053390075
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,788.710481734485,829.45714764957,834.288404578801,871.022372934846,834.311715460625,896.748053372182,1052.17949484894,1178.47990060249,1362.02559981695,1637.2542942547
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.982,70.524,70.737,70.962,68.605,69.594,71.562,71.79,71.927,..
Tajikistan,TJK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.081,..,..,..,..,..,..,..,..,..
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,49774409374.4538,53274884532.7886,57003712892.0858,61026731925.9213,66068737786.0639,70655628147.8986,75749121846.9703,79030935638.1317,79235713444.9777,90143496090.4411
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.86711619644551,6.72726996832438,5.50267599384966,5.79999999996723,1.99196460647855,4.32138429480482,4.56600576430955,5.06952353203394,5.5263138305945,5.85286828692739
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,953.0107421875,986.674011230469,1023.10626220703,1063.32250976563,1117.41528320313,1159.85656738281,1207.52062988281,1224.00219726563,1192.60668945313,1318.81921386719
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.404,64.963,65.488,66.007,66.771,66.131,66.879,66.995,67.212,..
Tanzania,TZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,1.792,..,..,..,2.431,..
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,413366349747.508,456356813536.764,506754208404.485,543976691793.886,500274927778.532,506049783824.94,495691837308.033,517013369475.121,529385520941.539,577009981112.015
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.43515771692182,4.1776810321001,4.22287028746071,2.11455779628278,-6.09306312966953,1.55858232076893,2.63784213566305,2.24883437970568,2.94859986593323,2.44247444990198
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,5833.57715617098,6413.09182530343,7099.77650081458,7605.69657797759,6983.03412836245,7055.18760721422,6910.00995211206,7210.54130832685,7386.63615126055,8056.56359761558
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.769,76.989,77.19,77.197,77.331,77.606,75.291,76.412,76.564,..
Thailand,THA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.688,0.83,0.765,0.716,1.099,1.215,0.94,0.733,0.781,0.604
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1640464600,1584878400,1555988600,2032550400,2162619200,3625024300,3208599900,2079767200,1865608515.41321,1902180257.82737
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.00993062553351,-3.18241522489195,-0.466502170658785,24.2128840085001,31.7257416721413,5.36980119392668,-20.5224802314812,-18.1359049134472,-9.10069289810397,6.97538939119629
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,1335.54390089814,1266.17767952941,1219.46598597604,1562.36458881813,1630.86935439232,2684.92673717299,2343.24955542816,1502.4114958903,1331.9705130185,1340.9640193437
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.61,65.898,66.204,66.496,66.919,66.199,67.368,67.689,67.904,..
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.657,..,..,..,..,2.344,1.537,..,..,..
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,6071167584.1951,6387424239.8801,7029215766.46367,6992942458.99419,7486031561.86885,8541668141.26198,8646453099.4124,9723300576.72675,10643440332.2445,11889949067.4697
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.21490387414525,4.00791259566937,4.79518333086139,4.91949260488683,2.15900131150536,5.13562929064506,6.29443692019429,6.19762969378132,6.52651376797853,6.31032671625633
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,843.114204338675,872.076408845752,942.480774393154,917.718016777619,961.219781201934,1076.29520076949,1071.61539220759,1182.32951436696,1266.08777721447,1383.89974929887
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.677,60.145,60.608,61.061,61.14,61.337,62.292,62.74,62.935,..
Togo,TGO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.744,..,2.036,..,..,1.965,..,..,..
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,420828254.541601,459976847.108128,493530766.930564,506031247.606648,506571486.576395,519306339.3498,556514556.392844,591139733.623755,647488243.847291,679218218.578017
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.59869879417958,3.20231976224244,0.527828083180253,-0.285210784299821,1.80618715298932,-0.934919892094683,-2.12854876486114,2.79014715494606,1.71653807667747,2.79999999999998
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,3987.98618837043,4365.92929788648,4675.04776047973,4788.83350468584,4792.35872413906,4922.8015864044,5298.01942454298,5651.59357939286,6215.38990974121,6547.18646814228
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.951,72.066,72.169,72.292,72.379,72.13,72.635,72.895,73.07,..
Tonga,TON,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.054,..,2.248,..,..,2.111,..,1.652,..,..
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,23624322192.6274,23830750900.6899,23883058083.2171,23477745791.6977,20888515184.2239,24222963262.7213,28341164301.126,25036993423.3664,25633544529.4849,25942749718.4685
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.53636305379372,-4.87274946918724,-0.945449700943314,0.467734528855885,-8.78879817831519,-0.716740625909793,0.86126082651883,1.46645947294053,2.50920813979569,-0.787768572727643
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,17449.1538801956,17566.0999700656,17571.498737278,17212.6128892163,15283.6270531554,17712.5674104655,20750.5202434652,18308.4536298575,18733.4110406494,18967.2704636681
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.935,72.984,72.658,72.836,72.645,71.111,73.331,73.49,73.617,..
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.207,..,..,3.523,4.206,4.446,4.383,3.361,4.006,..
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,44360072680.4476,42163530590.9462,42686504459.801,41905642418.825,42491780918.361,47073234359.1819,44929920092.7955,48205328303.3398,51412122479.8468,57502836548.0878
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.117231963992,2.25261437620587,2.60696965356362,1.55009304966742,-8.97512622934723,4.73603648206102,2.75228761004381,0.184015548469745,1.61444564976986,2.49311010666248
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3847.80354448809,3619.03247319953,3628.10366464236,3528.87213306798,3548.65363663803,3906.93926319391,3707.29283414381,3951.11683376921,4187.64079392362,4656.63818386852
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.007,75.177,75.37,75.599,75.004,72.893,76.05,76.508,76.711,..
Tunisia,TUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.557,15.33,15.459,17.153,..,6.492,15.3,15.106,..,..
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,870818016909.84,863874522365.276,788356985773.667,775853144222.613,733628247119.077,839938668172.134,926097476913.818,1141242864657.45,1359123768774.12,1597293229287
